client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,source_file,clientid,timestamp_parsed,event_data_parsed,utm_source,utm_medium,utm_campaign,json_error,referrer_domain,referrer_anonymized
,https://puffy.com/blogs/best-sleep/how-to-fold-a-blanket-for-a-gift,,2025-02-23T00:13:45.563Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:13:45.563000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=8F4866&kind=33E241,android-app://com.google.android.googlequicksearchbox/,2025-02-23T00:14:26.832Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:14:26.832000+00:00,,,,33E241,False,com.google.android.googlequicksearchbox,True
,https://puffy.com/blogs/best-sleep/can-you-use-a-regular-mattress-on-a-platform-bed,https://www.google.com/,2025-02-23T00:14:48.823Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.84 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:14:48.823000+00:00,,,,,False,www.google.com,False
,https://puffy.com/collections/bedding,,2025-02-23T00:16:19.437Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:16:19.437000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&oid=167909&affid=AAB323&sub1=311258&sub2=3FAA9C&sub3=FC6DF7&gad_source=C4CA42&gbraid=79826B&gclid=F5F41F&_gl=46774D,,2025-02-23T00:16:37.268Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:16:37.268000+00:00,,BABF38,7B4C8A,E1A1DC,False,,False
,https://puffy.com/blogs/best-sleep/why-is-my-cat-licking-my-blanket,,2025-02-23T00:17:15.328Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:17:15.328000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-adjustable-base?size=BDBEDF,,2025-02-23T00:17:33.598Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:17:33.598000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=197260&kind=33E241,,2025-02-23T00:17:34.756Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:17:34.756000+00:00,,,,33E241,False,,False
,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=CFCD20&gclid=0E5E22,,2025-02-23T00:18:17.678Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:18:17.678000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-sheets,https://puffy.com/blogs/best-sleep/how-to-wash-sheets-a-comprehensive-guide?utm_source=gleen&utm_medium=website,2025-02-23T00:18:18.809Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",events_20250223.csv,,2025-02-23 00:18:18.809000+00:00,,,,,False,puffy.com,False
,https://puffy.com/products/puffy-mattress?irclickid=AA353C&utm_source=5709B4&utm_medium=7B4C8A&clickid=AA353C&sharedid=D41D8C&iradid=139F4C&irgwc=C4CA42,,2025-02-23T00:18:32.205Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:18:32.205000+00:00,,5709B4,7B4C8A,,False,,False
,https://puffy.com/blogs/best-sleep/how-to-fold-a-fitted-sheet,,2025-02-23T00:18:49.767Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:18:49.767000+00:00,,,,,False,,False
,https://puffy.com/blogs/best-sleep/what-is-the-best-angle-for-sleeping-on-an-adjustable-bed?srsltid=2A248B,https://www.google.com/,2025-02-23T00:18:51.574Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:18:51.574000+00:00,,,,,False,www.google.com,False
,https://puffy.com/products/puffy-lux-mattress?kind=F7BEFC,,2025-02-23T00:19:22.872Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:19:22.872000+00:00,,,,,False,,False
,https://puffy.com/,,2025-02-23T00:19:43.627Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",events_20250223.csv,,2025-02-23 00:19:43.627000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=55F369&utm_content=B47E18&amp_device_id=83D096&oid=E4DA3B&affid=C20AD4&sub1=DAC80A&sub2=A91AFD&sub3=032B0D&gad_source=C4CA42&gbraid=5121CD&gclid=0A65B6&_gl=5ECFFD&kind=FAEB4D,,2025-02-23T00:19:55.929Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:19:55.929000+00:00,,175C1C,7B4C8A,55F369,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=E37643&oid=ECCBC8&affid=E4DA3B&sub1=52F3FA&sub2=3D6645&sub3=F189A7&gad_source=C4CA42&gbraid=AAEE75&gclid=245E13&kind=C971FF,,2025-02-23T00:20:17.655Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:20:17.655000+00:00,,,,E37643,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=D5EEF7&kind=33E241,,2025-02-23T00:20:36.283Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:20:36.283000+00:00,,,,33E241,False,,False
,https://puffy.com/blogs/best-sleep/how-to-fix-an-electric-blanket,,2025-02-23T00:20:59.727Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:20:59.727000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=BD3937&utm_content=3239CA&amp_device_id=339BB3&_gl=F0BEE3&kind=C971FF,,2025-02-23T00:21:02.411Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:21:02.411000+00:00,,175C1C,7B4C8A,BD3937,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=E0C4BC&kind=33E241,,2025-02-23T00:21:13.133Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:21:13.133000+00:00,,,,33E241,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=EF8CFA&utm_content=B47E18&oid=E4DA3B&affid=C20AD4&sub1=F4CBB6&sub2=3A375B&sub3=719530&gad_source=C4CA42&gbraid=B4CE55&gclid=F1A531&amp_device_id=590864&_gl=EB212E&size=719EF2,,2025-02-23T00:21:30.665Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:21:30.665000+00:00,,175C1C,7B4C8A,EF8CFA,False,,False
,https://puffy.com/blogs/best-sleep/why-does-my-dog-sleep-under-my-blanket?fbclid=EB8F82,https://source-660328a7.com/,2025-02-23T00:21:31.806Z,page_viewed,,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),events_20250223.csv,,2025-02-23 00:21:31.806000+00:00,,,,,False,source-660328a7.com,False
,https://puffy.com/blogs/best-sleep/how-to-dry-clean-a-blanket,,2025-02-23T00:21:35.192Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:21:35.192000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&fbclid=72B81F&utm_source=26CAE7&utm_medium=76E084&campaign_id=9BA155&ad_id=43033F&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155,,2025-02-23T00:21:38.373Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:21:38.373000+00:00,,26CAE7,76E084,9BA155,False,,False
,https://puffy.com/,,2025-02-23T00:22:11.271Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:22:11.271000+00:00,,,,,False,,False
,https://puffy.com/cart,,2025-02-23T00:22:23.885Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:22:23.885000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress,,2025-02-23T00:22:32.085Z,page_viewed,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:22:32.085000+00:00,,,,,False,,False
,https://puffy.com/blogs/best-sleep/diy-platform-bed-frame,,2025-02-23T00:22:32.233Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:22:32.233000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-topper?irclickid=281F2D&utm_source=AF630F&utm_medium=7B4C8A&clickid=281F2D&sharedid=D41D8C&iradid=139F4C&im_ref=281F2D&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-23T00:23:13.919Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:23:13.919000+00:00,,AF630F,7B4C8A,,False,source-e34e0c2e.com,False
,https://puffy.com/blogs/best-sleep/what-is-a-pillow-insert-and-how-to-choose-the-perfect-size-for-your-covers,,2025-02-23T00:23:36.552Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:23:36.552000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_content=023C79&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=D4EB35&_gl=3D41B2,,2025-02-23T00:23:45.921Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:23:45.921000+00:00,,BABF38,7B4C8A,E1A1DC,False,,False
,https://puffy.com/products/puffy-lux-mattress?utm_content=023C79&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=D4EB35&_gl=3D41B2&size=2C2D2C,,2025-02-23T00:24:00.343Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:24:00.343000+00:00,,BABF38,7B4C8A,E1A1DC,False,,False
,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=440F36&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6,,2025-02-23T00:24:31.482Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D72 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone17,4;FBMD/iPhone;FBSN/iOS;FBSV/18.3.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/700746162;IABMV/1]",events_20250223.csv,,2025-02-23 00:24:31.482000+00:00,,26CAE7,AE24AC,D9A0D7,False,,False
,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1SMkUwNFBTV000NEo0M1ZQMzBUQUZO/processing,https://source-ee658ef2.com/,2025-02-23T00:24:48.803Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFONWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",events_20250223.csv,,2025-02-23 00:24:48.803000+00:00,,,,,False,source-ee658ef2.com,False
,https://puffy.com/blogs/best-sleep/how-to-get-lint-off-fuzzy-blanket,,2025-02-23T00:24:51.824Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",events_20250223.csv,,2025-02-23 00:24:51.824000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-lux-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=5B618A&amp_device_id=572653&oid=167909&affid=9BF31C&sub1=C166DA&sub2=4E602B&sub3=75C3F2&sub4=910955&oid=167909&affid=9BF31C&sub1=72AD88&sub2=0E407B&sub3=BABF38&sub4=21AD0B&msclkid=3AABFC&_gl=4E3B51&kind=F7BEFC,,2025-02-23T00:24:59.604Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:24:59.604000+00:00,,BABF38,7B4C8A,5B618A,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=6D611A&oid=ECCBC8&affid=E4DA3B&sub1=3F6BE7&sub2=A82CB8&sub3=C68FC2&gad_source=C4CA42&gbraid=79550A&gclid=35A048&kind=6D611A,,2025-02-23T00:25:12.128Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.7 Safari/605.1.15",events_20250223.csv,,2025-02-23 00:25:12.128000+00:00,,,,6D611A,False,,False
,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=010D19&kind=33E241&size=2C2D2C,android-app://com.google.android.googlequicksearchbox/,2025-02-23T00:25:36.207Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:25:36.207000+00:00,,,,33E241,False,com.google.android.googlequicksearchbox,True
,https://puffy.com/products/puffy-lux-mattress?size=BBD471,,2025-02-23T00:25:42.295Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",events_20250223.csv,,2025-02-23 00:25:42.295000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=B384CF&utm_content=470826&oid=C81E72&affid=ECCBC8&sub1=8046BD&gad_source=C4CA42&gbraid=D5B4AE&gclid=EAD988&amp_device_id=EC6D70&_gl=36E6FF&kind=0E401F,https://source-4dd6a785.com/,2025-02-23T00:25:45.255Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:25:45.255000+00:00,,4DD6A7,7B4C8A,B384CF,False,source-4dd6a785.com,False
,https://puffy.com/products/puffy-lux-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=669F49&oid=167909&affid=9BF31C&sub1=72AD88&sub2=0E407B&sub3=BABF38&sub4=21AD0B&msclkid=65B567&_gl=6D1713&size=1E921A&kind=0E401F,,2025-02-23T00:26:05.159Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFONWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",events_20250223.csv,,2025-02-23 00:26:05.159000+00:00,,BABF38,7B4C8A,669F49,False,,False
,https://puffy.com/products/puffy-royal-mattress?set_view=F7C622&size=719EF2,,2025-02-23T00:26:09.098Z,product_added_to_cart,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:26:09.098000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?irclickid=67EE49&utm_source=0291C7&utm_medium=7B4C8A&clickid=67EE49&sharedid=D41D8C&iradid=05DCA9&im_ref=67EE49&irgwc=C4CA42,,2025-02-23T00:26:18.221Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:26:18.221000+00:00,,0291C7,7B4C8A,,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=D2BF20&utm_content=B47E18&amp_device_id=7466A0&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=C1A8B6&sub3=32EB63&gad_source=C4CA42&gclid=C8B1AE&_gl=19EF5C&kind=1B2C13,,2025-02-23T00:26:38.684Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:26:38.684000+00:00,,175C1C,7B4C8A,D2BF20,False,,False
,https://puffy.com/products/puffy-mattress?size=BBD471&utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=D2D68F&utm_content=751C86&oid=E4DA3B&affid=C20AD4&sub1=3F47D7&sub2=3AEF23&sub3=3B9FE7&gad_source=C4CA42&gbraid=5375A3&gclid=623A92&amp_device_id=AA9FCE&_gl=30814D,https://source-175c1c8e.com/,2025-02-23T00:26:41.924Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.7 Safari/605.1.15",events_20250223.csv,,2025-02-23 00:26:41.924000+00:00,,175C1C,7B4C8A,D2D68F,False,source-175c1c8e.com,False
,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=6389DE&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6,,2025-02-23T00:27:49.943Z,page_viewed,,"Mozilla/5.0 (Linux; Android 14; SM-G996U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.81 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/500.0.0.57.50;IABMV/1;]",events_20250223.csv,,2025-02-23 00:27:49.943000+00:00,,26CAE7,AE24AC,D9A0D7,False,,False
,https://puffy.com/products/puffy-lux-mattress,,2025-02-23T00:28:14.983Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22C161 Instagram 368.0.0.27.83 (iPhone17,2; iOS 18_2_1; en_US; en; scale=3.00; 1320x2868; 697963422; IABMV/1)",events_20250223.csv,,2025-02-23 00:28:14.983000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=BD3937&utm_content=751C86&amp_device_id=8FACF7&oid=E4DA3B&affid=C20AD4&sub1=5CFFAD&sub2=99DF30&sub3=0110C9&gad_source=C4CA42&gbraid=C55311&gclid=B617B4&_gl=5B2DCC&kind=C971FF,,2025-02-23T00:28:15.807Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",events_20250223.csv,,2025-02-23 00:28:15.807000+00:00,,175C1C,7B4C8A,BD3937,False,,False
,https://puffy.com/products/puffy-monarch-mattress,,2025-02-23T00:28:39.215Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22C161 Instagram 368.0.0.27.83 (iPhone17,2; iOS 18_2_1; en_US; en; scale=3.00; 1320x2868; 697963422; IABMV/1)",events_20250223.csv,,2025-02-23 00:28:39.215000+00:00,,,,,False,,False
,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1A1DC&amp_device_id=5192C8&oid=167909&affid=AAB323&sub1=311258&sub2=46EFF4&sub3=0724B6&gad_source=C4CA42&gclid=F9B349&_gl=E9C1C0,,2025-02-23T00:29:04.433Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:29:04.433000+00:00,,BABF38,7B4C8A,E1A1DC,False,,False
,https://puffy.com/products/puffy-mattress,https://www.google.com/,2025-02-23T00:30:01.593Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:30:01.593000+00:00,,,,,False,www.google.com,False
,https://puffy.com/,,2025-02-23T00:30:39.287Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:30:39.287000+00:00,,,,,False,,False
,https://puffy.com/,,2025-02-23T00:30:42.563Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",events_20250223.csv,,2025-02-23 00:30:42.563000+00:00,,,,,False,,False
,https://puffy.com/pages/puffy-mattress-and-puffy-lux?irclickid=47D8C2&utm_source=1DB75B&utm_medium=7B4C8A&clickid=47D8C2&sharedid=D41D8C&iradid=CE2179&im_ref=47D8C2&irgwc=C4CA42,,2025-02-23T00:32:06.665Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",events_20250223.csv,,2025-02-23 00:32:06.665000+00:00,,1DB75B,7B4C8A,,False,,False
